phi,S
1.7931345040293278,0.12723075710951712
1.7950967783951621,0.12827238279477943
1.7970590527609966,0.12931604434461452
1.7990213271268312,0.13036171799987945
1.8009836014926655,0.13140937996918528
1.8029458758584997,0.13245900642760194
1.8049081502243343,0.1335105735153678
1.8068704245901688,0.13456405733660406
1.808832698956003,0.135619433958034
1.8107949733218374,0.13667667940770575
1.8127572476876719,0.13773576967371837
1.8147195220535064,0.1387966807029502
1.8166817964193407,0.13985938839979054
1.818644070785175,0.14092386862487283
1.8206063451510095,0.14199009719380903
1.822568619516844,0.14305804987592477
1.8245308938826783,0.14412770239299558
1.8264931682485126,0.14519903041798313
1.8284554426143471,0.14627200957377054
1.8304177169801816,0.1473466154318969
1.832379991346016,0.14842282351129088
1.8343422657118504,0.14950060927700284
1.836304540077685,0.15057994813893352
1.8382668144435192,0.1516608154505612
1.8402290888093535,0.1527431865076658
1.842191363175188,0.1538270365470488
1.8441536375410226,0.15491234074524932
1.8461159119068569,0.1559990742172563
1.8480781862726912,0.15708721201521578
1.8500404606385257,0.1581767291271324
1.8520027350043602,0.15926760047556537
1.8539650093701945,0.16035980091631852
1.8559272837360288,0.1614533052371239
1.8578895581018633,0.1625480881563178
1.8598518324676978,0.16364412432150935
1.861814106833532,0.16474138830824148
1.8637763811993664,0.16583985461864365
1.865738655565201,0.16693949768007513
1.8677009299310354,0.168040291843759
1.8696632042968697,0.16914221138340677
1.871625478662704,0.17024523049383286
1.8735877530285385,0.17134932328955774
1.875550027394373,0.17245446380339982
1.8775123017602073,0.17356062598505625
1.8794745761260419,0.17466778369967154
1.8814368504918764,0.17577591072639231
1.8833991248577107,0.17688498075691017
1.885361399223545,0.17799496739399043
1.8873236735893795,0.17910584414998623
1.889285947955214,0.18021758444533803
1.8912482223210483,0.18133016160705792
1.8932104966868826,0.18244354886719838
1.895172771052717,0.18355771936130402
1.8971350454185514,0.18467264612684609
1.899097319784386,0.18578830210164082
1.9010595941502204,0.1869046601222478
1.9030218685160547,0.1880216929223508
1.9049841428818892,0.18913937313111928
1.9069464172477235,0.1902576732715486
1.908908691613558,0.1913765657587816
1.9108709659793923,0.19249602289840662
1.9128332403452268,0.19361601688473593
1.9147955147110611,0.19473651979905923
1.9167577890768956,0.19585750360787602
1.91872006344273,0.19697894016110173
1.9206823378085645,0.19810080119025142
1.9226446121743987,0.1992230583065955
1.9246068865402333,0.20034568299929167
1.9265691609060676,0.2014686466334874
1.928531435271902,0.2025919204483968
1.9304937096377364,0.2037154755553467
1.9324559840035709,0.20483928293579526
1.9344182583694052,0.20596331343931815
1.9363805327352397,0.2070875377815654
1.938342807101074,0.20821192654218423
1.9403050814669085,0.20933645016271052
1.9422673558327428,0.21046107894442437
1.9442296301985773,0.2115857830461725
1.9461919045644118,0.2127105324821527
1.9481541789302461,0.21383529711966223
1.9501164532960806,0.21496004667680832
1.952078727661915,0.2160847507201777
1.9540410020277494,0.21720937866246776
1.9560032763935837,0.21833389976007406
1.9579655507594182,0.21945828311063678
1.9599278251252525,0.22058249765054128
1.961890099491087,0.22170651215237508
1.9638523738569214,0.2228302952223362
1.9658146482227559,0.2239538152975953
1.9677769225885902,0.22507704064360654
1.9697391969544247,0.22619993935136903
1.971701471320259,0.22732247933463434
1.9736637456860935,0.2284446283270615
1.9756260200519278,0.22956635387931468
1.9775882944177623,0.23068762335610535
1.9795505687835966,0.23180840393317362
1.981512843149431,0.23292866259421066
1.9834751175152654,0.23404836612771654
1.9854373918811,0.2351674811237956
1.9873996662469342,0.23628597397088325
1.9893619406127687,0.2374038108524064
1.9913242149786032,0.23852095774337123
1.9932864893444375,0.23963738040687968
1.995248763710272,0.24075304439057063
1.9972110380761063,0.24186791502298263
1.9991733124419409,0.24298195740983872
2.0011355868077754,0.2440951364302469
2.0030978611736097,0.24520741673281726
2.005060135539444,0.24631876273169104
2.0070224099052787,0.2474291386024791
2.0089846842711125,0.24853850827810606
2.0109469586369473,0.249646835444562
2.0129092330027816,0.2507540835365484
2.014871507368616,0.25186021573302747
2.0168337817344506,0.2529651949526621
2.018796056100285,0.2540689838491458
2.020758330466119,0.25517154480642196
2.022720604831954,0.2562728399337839
2.0246828791977878,0.25737283106085324
2.0266451535636225,0.2584714797324371
2.028607427929457,0.25956874720324963
2.030569702295291,0.2606645944325055
2.032531976661126,0.26175898207837156
2.03449425102696,0.2628518704922748
2.0364565253927944,0.2639432197130646
2.038418799758629,0.2650329894610183
2.0403810741244635,0.26612113913168794
2.0423433484902977,0.2672076277895841
2.0443056228561325,0.26829241416168653
2.0462678972219663,0.2693754566307768
2.048230171587801,0.27045671322859133
2.0501924459536354,0.2715361416287775
2.0521547203194697,0.2726136991396576
2.0541169946853044,0.27368934269678435
2.0560792690511387,0.2747630288552829
2.058041543416973,0.2758347137819742
2.0600038177828077,0.2769043532472658
2.0619660921486416,0.27797190261680377
2.0639283665144763,0.27903731684287947
2.0658906408803106,0.28010055045557253
2.067852915246145,0.28116155755363065
2.0698151896119796,0.28222029179506664
2.071777463977814,0.2832767063874646
2.073739738343648,0.2843307540779853
2.075702012709483,0.2853823871430538
2.077664287075317,0.28643155737771786
2.0796265614411515,0.28747821608466745
2.081588835806986,0.2885223140628904
2.08355111017282,0.2895638015959614
2.085513384538655,0.29060262843993784
2.087475658904489,0.29163874381084975
2.0894379332703235,0.29267209637176717
2.091400207636158,0.2937026342194219
2.0933624820019925,0.2947303048703652
2.095324756367827,0.295755055246643
2.0972870307336615,0.2967768316609605
2.0992493050994954,0.2977955798013163
2.10121157946533,0.29881124471508225
2.1031738538311644,0.2998237707924948
2.1051361281969987,0.3008331017495407
2.1070984025628334,0.3018391806101972
2.1090606769286677,0.3028419496879997
2.111022951294502,0.30384135056690414
2.1129852256603368,0.3048373240814045
2.1149475000261706,0.30582981029586953
2.1169097743920053,0.3068187484830609
2.1188720487578396,0.30780407710178165
2.120834323123674,0.3087857337736196
2.1227965974895087,0.3097636552587283
2.124758871855343,0.31073777743059616
2.1267211462211772,0.3117080352497508
2.128683420587012,0.31267436273633425
2.1306456949528463,0.31363669294148766
2.1326079693186806,0.3145949579174794
2.1345702436845153,0.31554908868649933
2.136532518050349,0.3164990152080432
2.138494792416184,0.317444666344806
2.140457066782018,0.318385969826986
2.1424193411478525,0.3193228522149131
2.1443816155136872,0.3202552388598881
2.1463438898795215,0.3211830538631248
2.148306164245356,0.3221062200326743
2.1502684386111905,0.32302465883819775
2.1522307129770244,0.323938290363447
2.154192987342859,0.3248470332563042
2.1561552617086934,0.32575080467620543
2.1581175360745277,0.32664952023877974
2.1600798104403625,0.32754309395749953
2.1620420848061968,0.32843143818213366
2.164004359172031,0.3293144635337736
2.165966633537866,0.3301920788361774
2.1679289079036996,0.331064191043158
2.1698911822695344,0.3319307051617181
2.1718534566353687,0.3327915241705955
2.173815731001203,0.333646548933867
2.1757780053670377,0.33449567810920716
2.177740279732872,0.3353388080503686
2.1797025540987063,0.336175832703406
2.181664828464541,0.33700664349610887
2.1836271028303753,0.3378311292200584
2.1855893771962096,0.3386491759046612
2.1875516515620443,0.3394606666824336
2.189513925927878,0.3402654816447361
2.191476200293713,0.34106349768706606
2.193438474659547,0.3418545883429005
2.1954007490253815,0.34263862360497876
2.1973630233912163,0.3434154697327601
2.1993252977570505,0.34418498904464406
2.201287572122885,0.3449470396933578
2.2032498464887196,0.34570147542270013
2.2052121208545534,0.34644814530359286
2.207174395220388,0.34718689344710785
2.2091366695862225,0.34791755869179714
2.2110989439520568,0.34863997426228127
2.2130612183178915,0.34935396739557767
2.215023492683726,0.35005935893112106
2.21698576704956,0.35075596285978416
2.218948041415395,0.35144358582643775
2.220910315781229,0.3521220265796754
2.2228725901470634,0.35279107536122234
2.224834864512898,0.3534505132262024
2.226797138878732,0.35410011128380636
2.2287594132445667,0.3547396298458998
2.230721687610401,0.3553688174686224
2.2326839619762353,0.3559874098689606
2.23464623634207,0.35659512869439525
2.2366085107079043,0.35719168011884816
2.2385707850737386,0.3577767532319145
2.2405330594395734,0.3583500181803368
2.242495333805407,0.35891112401023245
2.244457608171242,0.3594596961448383
2.2464198825370763,0.3599953334142105
2.2483821569029105,0.36051760452859255
2.2503444312687453,0.3610260438532462
2.2523067056345796,0.36152014629531193
2.254268980000414,0.3619993610462382
2.2562312543662486,0.3624630838262675
2.2581935287320825,0.36291064713366916
2.260155803097917,0.36334130778273166
2.2621180774637515,0.36375423067188467
2.264080351829586,0.3641484671675873
2.2660426261954205,0.3645229255508894
2.268004900561255,0.36487632930939634
2.269967174927089,0.3652071559285661
2.271929449292924,0.36551354250751583
2.273891723658758,0.3657931304606341
2.2758539980245924,0.3660427860952395
2.277816272390427,0.3662580264560638
2.279778546756261,0.3664315414219776
2.2817408211220958,0.3665466851893208
