phi,U
1.227999486669018,-0.47816204106321136
1.2299617610348523,-0.47813820443899147
1.2319240354006868,-0.478113080687131
1.2338863097665211,-0.47808667693124063
1.2358485841323557,-0.4780590002998599
1.23781085849819,-0.4780300579264296
1.2397731328640245,-0.4779998569492643
1.2417354072298588,-0.47796840451152456
1.2436976815956933,-0.4779357077611901
1.2456599559615276,-0.4779017738510316
1.247622230327362,-0.47786660993858365
1.2495845046931966,-0.4778302231861169
1.251546779059031,-0.4777926207606107
1.2535090534248652,-0.47775380983372484
1.2554713277906997,-0.4777137975817731
1.2574336021565342,-0.4776725911856947
1.2593958765223685,-0.4776301978310271
1.2613581508882028,-0.47758662470787816
1.2633204252540373,-0.47754187901089806
1.2652826996198718,-0.47749596793925253
1.2672449739857061,-0.4774488986965941
1.2692072483515404,-0.4774006784910354
1.271169522717375,-0.4773513145351206
1.2731317970832094,-0.4773008140457977
1.2750940714490437,-0.47724918424439133
1.2770563458148783,-0.47719643235657416
1.2790186201807126,-0.4771425656123398
1.280980894546547,-0.4770875912459748
1.2829431689123814,-0.4770315164960297
1.2849054432782159,-0.4769743486052932
1.2868677176440502,-0.47691609482076247
1.2888299920098847,-0.4768567623936164
1.290792266375719,-0.4767963585791868
1.2927545407415535,-0.4767348906369312
1.294716815107388,-0.4766723658304043
1.2966790894732223,-0.47660879142723034
1.2986413638390566,-0.4765441746990753
1.300603638204891,-0.4764785229216184
1.3025659125707256,-0.47641184337452436
1.30452818693656,-0.4763441433414155
1.3064904613023942,-0.4762754301098433
1.3084527356682287,-0.47620571097126074
1.3104150100340632,-0.4761349932209942
1.3123772843998975,-0.4760632841582151
1.3143395587657318,-0.4759905910859116
1.3163018331315663,-0.47591692131086116
1.3182641074974009,-0.47584228214360225
1.3202263818632352,-0.47576668089840557
1.3221886562290697,-0.4756901248932466
1.324150930594904,-0.4756126214497769
1.3261132049607385,-0.47553417789329644
1.3280754793265728,-0.475454801552725
1.3300377536924073,-0.475374499760574
1.3320000280582416,-0.47529327985291836
1.333962302424076,-0.47521114916936824
1.3359245767899104,-0.47512811505304087
1.337886851155745,-0.4750441848505318
1.3398491255215794,-0.47495936591188737
1.3418113998874137,-0.474873665590576
1.343773674253248,-0.47478709124345975
1.3457359486190825,-0.474699650230766
1.347698222984917,-0.47461134991605924
1.3496604973507513,-0.4745221976662132
1.3516227717165856,-0.4744322008513815
1.3535850460824201,-0.47434136684496997
1.3555473204482547,-0.474249703023608
1.357509594814089,-0.4741572167671204
1.3594718691799232,-0.47406391545849846
1.3614341435457578,-0.4739698064838721
1.3633964179115923,-0.473874897232481
1.3653586922774266,-0.47377919509664645
1.367320966643261,-0.4736827074717428
1.3692832410090954,-0.4735854417561687
1.37124551537493,-0.47348740535131895
1.3732077897407642,-0.47338860566155627
1.3751700641065987,-0.47328905009418176
1.377132338472433,-0.47318874605940753
1.3790946128382675,-0.4730877009703275
1.3810568872041018,-0.47298592224288905
1.3830191615699363,-0.4728834172958646
1.3849814359357706,-0.47278019355082257
1.3869437103016051,-0.4726762584320996
1.3889059846674394,-0.47257161936677095
1.390868259033274,-0.47246628378462274
1.3928305333991085,-0.47236025911812307
1.3947928077649427,-0.47225355280239345
1.396755082130777,-0.47214617227517963
1.3987173564966116,-0.47203812497682385
1.400679630862446,-0.47192941835023583
1.4026419052282804,-0.4718200598408636
1.4046041795941147,-0.471710056896666
1.4065664539599492,-0.4715994169680823
1.4085287283257837,-0.47148814750800516
1.410491002691618,-0.47137625597175115
1.4124532770574523,-0.47126374981703223
1.4144155514232868,-0.47115063650392686
1.4163778257891213,-0.47103692349485127
1.4183401001549556,-0.47092261825453097
1.4203023745207901,-0.47080772824997186
1.4222646488866246,-0.4706922609504314
1.424226923252459,-0.47057622382739006
1.4261891976182932,-0.47045962435452227
1.4281514719841277,-0.47034247000766805
1.4301137463499622,-0.47022476826480364
1.4320760207157965,-0.4701065266060134
1.4340382950816308,-0.46998775251346037
1.4360005694474653,-0.46986845347135775
1.4379628438132999,-0.46974863696594005
1.4399251181791342,-0.46962831048543463
1.4418873925449684,-0.4695074815200322
1.443849666910803,-0.4693861575618582
1.4458119412766375,-0.4692643461049444
1.4477742156424718,-0.4691420546451994
1.449736490008306,-0.4690192906803803
1.4516987643741406,-0.46889606171006326
1.453661038739975,-0.4687723752356152
1.4556233131058094,-0.4686482387601647
1.4575855874716437,-0.468523659788573
1.4595478618374782,-0.4683986458274052
1.4615101362033127,-0.46827320438490116
1.463472410569147,-0.46814734297094696
1.4654346849349815,-0.4680210690970461
1.467396959300816,-0.4678943902762893
1.4693592336666503,-0.4677673140233274
1.4713215080324846,-0.46763984785434143
1.4732837823983191,-0.4675119992870136
1.4752460567641537,-0.4673837758404985
1.477208331129988,-0.46725518503539454
1.4791706054958222,-0.46712623439371426
1.4811328798616568,-0.4669969314388561
1.4830951542274913,-0.46686728369557473
1.4850574285933256,-0.46673729868995284
1.4870197029591599,-0.4666069839493714
1.4889819773249944,-0.4664763470024812
1.490944251690829,-0.46634539537917374
1.4929065260566632,-0.466214136610552
1.4948688004224975,-0.466082578228902
1.496831074788332,-0.4659507277676628
1.4987933491541665,-0.4658185927613986
1.5007556235200008,-0.4656861807457692
1.502717897885835,-0.465553499257501
1.5046801722516696,-0.4654205558343578
1.5066424466175041,-0.46528735801511245
1.5086047209833384,-0.46515391333951683
1.5105669953491727,-0.4650202293482736
1.5125292697150075,-0.4648863135830069
1.5144915440808417,-0.46475217358623344
1.516453818446676,-0.4646178169013331
1.5184160928125106,-0.4644832510725202
1.520378367178345,-0.4643484836448145
1.5223406415441794,-0.4642135221640118
1.5243029159100137,-0.46407837417665543
1.5262651902758482,-0.4639430472300067
1.5282274646416827,-0.4638075488720155
1.530189739007517,-0.46367188665129255
1.5321520133733513,-0.46353606811707926
1.5341142877391858,-0.4634001008192187
1.5360765621050203,-0.46326399230812687
1.5380388364708546,-0.4631277501347638
1.540001110836689,-0.46299138185060373
1.5419633852025234,-0.4628548950076069
1.543925659568358,-0.4627182971581897
1.5458879339341922,-0.4625815958551962
1.5478502083000265,-0.4624447986518688
1.549812482665861,-0.46230791310181907
1.5517747570316955,-0.46217094675899884
1.5537370313975298,-0.4620339071776709
1.5556993057633641,-0.46189680191238036
1.5576615801291989,-0.46175963851792445
1.5596238544950332,-0.4616224245493258
1.5615861288608675,-0.4614851675617999
1.563548403226702,-0.46134787511072906
1.5655106775925365,-0.461210554751632
1.5674729519583708,-0.46107321404013446
1.569435226324205,-0.46093586053194113
1.5713975006900396,-0.46079850178280557
1.573359775055874,-0.46066114534850167
1.5753220494217084,-0.4605237987847943
1.5772843237875427,-0.4603864696474107
1.5792465981533772,-0.4602491654920102
1.5812088725192117,-0.46011189387415663
1.583171146885046,-0.45997466234928863
1.5851334212508803,-0.45983747847268974
1.5870956956167148,-0.45970034979946095
1.5890579699825493,-0.45956328388448986
1.5910202443483836,-0.45942628828242293
1.592982518714218,-0.4592893705476353
1.5949447930800524,-0.4591525382342032
1.596907067445887,-0.4590157988958734
1.5988693418117212,-0.45887916008603424
1.6008316161775555,-0.45874262935768795
1.6027938905433903,-0.45860621426341996
1.6047561649092246,-0.4584699223553703
1.6067184392750589,-0.4583337611852052
1.6086807136408934,-0.45819773830408717
1.610642988006728,-0.45806186126264614
1.6126052623725622,-0.4579261376109507
1.6145675367383965,-0.45779057489847896
1.616529811104231,-0.4576551806740887
1.6184920854700655,-0.4575199624859896
1.6204543598358998,-0.4573849278817135
1.622416634201734,-0.45725008440808446
1.6243789085675686,-0.4571154396111916
1.6263411829334031,-0.45698100103635864
1.6283034572992374,-0.456846776228115
1.6302657316650717,-0.45671277273016764
1.6322280060309062,-0.4565789980853705
1.6341902803967407,-0.4564454598356973
1.636152554762575,-0.45631216552221043
1.6381148291284093,-0.456179122685034
1.6400771034942438,-0.45604633886332335
1.6420393778600784,-0.4559138215952361
1.6440016522259127,-0.45578157841790423
1.645963926591747,-0.4556496168674038
1.6479262009575815,-0.45551794447872695
1.649888475323416,-0.4553865687857519
1.6518507496892503,-0.4552554973212144
1.6538130240550848,-0.4551247376166794
1.6557752984209193,-0.4549942972025107
1.6577375727867536,-0.4548641836078431
1.659699847152588,-0.4547344043605528
1.6616621215184224,-0.45460496698722874
1.663624395884257,-0.4544758790131431
1.6655866702500912,-0.4543471479622234
1.6675489446159255,-0.454218781357022
1.66951121898176,-0.4540907867186885
1.6714734933475945,-0.4539631715669401
1.6734357677134288,-0.45383594342003275
1.6753980420792631,-0.4537091097947319
1.6773603164450976,-0.4535826782062846
1.6793225908109322,-0.4534566561683895
1.6812848651767665,-0.4533310511931681
1.6832471395426007,-0.45320587079113595
1.6852094139084353,-0.45308112247117394
1.6871716882742698,-0.45295681374049934
1.689133962640104,-0.4528329521046368
1.6910962370059384,-0.45270954506738925
1.6930585113717729,-0.452586600130809
1.6950207857376074,-0.4524641247951693
1.6969830601034417,-0.45234212655893513
1.6989453344692762,-0.4522206129187345
1.7009076088351107,-0.4520995913693293
1.702869883200945,-0.4519790694035868
1.7048321575667793,-0.45185905451245056
1.7067944319326138,-0.4517395541849112
1.7087567062984483,-0.45162057590797855
1.7107189806642826,-0.4515021271666524
1.712681255030117,-0.45138421544389273
1.7146435293959514,-0.4512668482205926
1.716605803761786,-0.4511500329755478
1.7185680781276202,-0.45103377718542936
1.7205303524934545,-0.4509180883247539
1.722492626859289,-0.45080297386585433
1.7244549012251236,-0.450688441278853
1.7264171755909579,-0.4505744980316311
1.7283794499567922,-0.45046115158980027
1.7303417243226267,-0.450348409416675
1.7323039986884612,-0.45023627897324214
1.7342662730542955,-0.4501247677181337
1.7362285474201298,-0.45001388310759727
1.7381908217859643,-0.4499036325954675
1.7401530961517988,-0.4497940236331375
1.742115370517633,-0.44968506366953
1.7440776448834676,-0.4495767601510683
1.7460399192493021,-0.4494691205216492
1.7480021936151364,-0.44936215222261233
1.7499644679809707,-0.44925586269271234
1.7519267423468052,-0.4491502593680905
1.7538890167126397,-0.44904534968224596
1.755851291078474,-0.4489411410660067
1.7578135654443083,-0.4488376409475012
1.7597758398101429,-0.4487348567521303
1.7617381141759774,-0.4486327959025378
1.7637003885418117,-0.44853146581858216
1.765662662907646,-0.4484308739173084
1.7676249372734805,-0.44833102761291865
1.769587211639315,-0.44823193431674446
1.7715494860051493,-0.4481336014372179
1.7735117603709836,-0.4480360363798428
1.775474034736818,-0.44793924654716677
1.7774363091026526,-0.44784323933875214
1.779398583468487,-0.44774802215114784
1.7813608578343212,-0.4476536023778612
1.7833231322001557,-0.4475599874093281
1.7852854065659902,-0.4474671846328866
1.7872476809318245,-0.4473752014327468
1.789209955297659,-0.4472840451899631
1.7911722296634935,-0.4471937232824057
1.7931345040293278,-0.44710424308473207
1.7950967783951621,-0.4470156119683588
1.7970590527609966,-0.4469278373014334
1.7990213271268312,-0.4468409264488047
1.8009836014926655,-0.4467548867719964
1.8029458758584997,-0.4466697256291774
1.8049081502243343,-0.446585450375133
1.8068704245901688,-0.4465020683612384
1.808832698956003,-0.44641958693542905
1.8107949733218374,-0.4463380134421724
1.8127572476876719,-0.44625735522244026
1.8147195220535064,-0.44617761961367997
1.8166817964193407,-0.44609881394978634
1.818644070785175,-0.4460209455610735
1.8206063451510095,-0.4459440217742465
1.822568619516844,-0.44586804991237305
1.8245308938826783,-0.44579303729485575
1.8264931682485126,-0.44571899123740355
1.8284554426143471,-0.44564591905200324
1.8304177169801816,-0.4455738280468924
1.832379991346016,-0.44550272552653003
1.8343422657118504,-0.4454326187915689
1.836304540077685,-0.445363515138828
1.8382668144435192,-0.44529542186126303
1.8402290888093535,-0.4452283462479405
1.842191363175188,-0.4451622955840071
1.8441536375410226,-0.44509727715066405
1.8461159119068569,-0.44503329822513704
1.8480781862726912,-0.4449703660806499
1.8500404606385257,-0.4449084879863947
1.8520027350043602,-0.44484767120750623
1.8539650093701945,-0.44478792300503156
1.8559272837360288,-0.44472925063590396
1.8578895581018633,-0.4446716613529136
1.8598518324676978,-0.4446151624046806
1.861814106833532,-0.44455976103562667
1.8637763811993664,-0.4445054644859472
1.865738655565201,-0.4444522799915829
1.8677009299310354,-0.44440021478419345
1.8696632042968697,-0.4443492760911283
1.871625478662704,-0.44429947113539914
1.8735877530285385,-0.44425080713565235
1.875550027394373,-0.44420329130614045
1.8775123017602073,-0.44415693085669594
1.8794745761260419,-0.4441117329927018
1.8814368504918764,-0.44406770491506453
1.8833991248577107,-0.4440248538201863
1.885361399223545,-0.44398318689993777
1.8873236735893795,-0.4439427113416292
1.889285947955214,-0.44390343432798396
1.8912482223210483,-0.4438653630371103
1.8932104966868826,-0.4438285046424737
1.895172771052717,-0.44379286631286985
1.8971350454185514,-0.44375845521239565
1.899097319784386,-0.4437252785004233
1.9010595941502204,-0.4436933433315713
1.9030218685160547,-0.4436626568556783
1.9049841428818892,-0.4436332262177747
1.9069464172477235,-0.44360505855805465
1.908908691613558,-0.4435781610118499
1.9108709659793923,-0.4435525407096008
1.9128332403452268,-0.44352820477683075
1.9147955147110611,-0.4435051603341169
1.9167577890768956,-0.4434834144970634
1.91872006344273,-0.4434629743762746
1.9206823378085645,-0.44344384707732676
1.9226446121743987,-0.44342603970074124
1.9246068865402333,-0.4434095593419569
1.9265691609060676,-0.4433944130913037
1.928531435271902,-0.44338060803397283
1.9304937096377364,-0.44336815124999296
1.9324559840035709,-0.4433570498142001
1.9344182583694052,-0.44334731079621226
1.9363805327352397,-0.44333894126040074
1.938342807101074,-0.4433319482658642
1.9403050814669085,-0.44332633886640016
1.9422673558327428,-0.44332212011047956
1.9442296301985773,-0.44331929904121803
1.9461919045644118,-0.4433178826963491
1.9481541789302461,-0.4433178781081981
1.9501164532960806,-0.44331929230365374
1.952078727661915,-0.4433221323041423
1.9540410020277494,-0.4433264051255996
1.9560032763935837,-0.4433321177784444
1.9579655507594182,-0.4433392772675506
1.9599278251252525,-0.4433478905922228
1.961890099491087,-0.44335796474616584
1.9638523738569214,-0.44336950671746056
1.9658146482227559,-0.4433825234885358
1.9677769225885902,-0.4433970220361414
1.9697391969544247,-0.443413009331322
1.971701471320259,-0.443430492339389
1.9736637456860935,-0.44344947801989565
1.9756260200519278,-0.4434699733266081
1.9775882944177623,-0.44349198520748034
1.9795505687835966,-0.4435155206046264
1.981512843149431,-0.4435405864542943
1.9834751175152654,-0.4435671896868385
1.9854373918811,-0.4435953372266943
1.9873996662469342,-0.4436250359923506
1.9893619406127687,-0.44365629289632236
1.9913242149786032,-0.4436891148451261
1.9932864893444375,-0.44372350873925126
1.995248763710272,-0.44375948147313515
1.9972110380761063,-0.4437970399351352
1.9991733124419409,-0.44383619100750304
2.0011355868077754,-0.4438769415663584
2.0030978611736097,-0.44391929848166134
2.005060135539444,-0.44396326861718727
2.0070224099052787,-0.4440088588304998
2.0089846842711125,-0.44405607597292374
2.0109469586369473,-0.4441049268895205
2.0129092330027816,-0.4441554184190597
2.014871507368616,-0.44420755739399387
2.0168337817344506,-0.4442613506404327
2.018796056100285,-0.4443168049781152
2.020758330466119,-0.4443739272203846
2.022720604831954,-0.44443272417416235
2.0246828791977878,-0.4444932026399202
2.0266451535636225,-0.44455536941165663
2.028607427929457,-0.44461923127686864
2.030569702295291,-0.4446847950165256
2.032531976661126,-0.4447520674050449
2.03449425102696,-0.44482105521026405
2.0364565253927944,-0.44489176519341544
2.038418799758629,-0.4449642041091004
2.0403810741244635,-0.4450383787052625
2.0423433484902977,-0.44511429572316263
2.0443056228561325,-0.4451919618973519
2.0462678972219663,-0.4452713839556468
2.048230171587801,-0.4453525686191022
2.0501924459536354,-0.4454355226019866
2.0521547203194697,-0.445520252611755
2.0541169946853044,-0.44560676534902455
2.0560792690511387,-0.4456950675075475
2.058041543416973,-0.4457851657741856
2.0600038177828077,-0.4458770668288856
2.0619660921486416,-0.44597077734465174
2.0639283665144763,-0.44606630398752123
2.0658906408803106,-0.4461636534165383
2.067852915246145,-0.4462628322837281
2.0698151896119796,-0.4463638472340721
2.071777463977814,-0.44646670490548135
2.073739738343648,-0.44657141192877203
2.075702012709483,-0.4466779749276386
2.077664287075317,-0.44678640051863017
2.0796265614411515,-0.4468966953111224
2.081588835806986,-0.4470088659072946
2.08355111017282,-0.44712291890210354
2.085513384538655,-0.4472388608832567
2.087475658904489,-0.4473566984311885
2.0894379332703235,-0.44747643811903504
2.091400207636158,-0.44759808651260724
2.0933624820019925,-0.4477216501703669
2.095324756367827,-0.4478471356434013
2.0972870307336615,-0.4479745494753973
2.0992493050994954,-0.44810389820261687
2.10121157946533,-0.44823518835387155
2.1031738538311644,-0.44836842645049724
2.1051361281969987,-0.4485036190063296
2.1070984025628334,-0.4486407725276784
2.1090606769286677,-0.4487798935133025
2.111022951294502,-0.44892098845438544
2.1129852256603368,-0.44906406383450914
2.1149475000261706,-0.4492091261296307
2.1169097743920053,-0.4493561818080567
2.1188720487578396,-0.4495052373304169
2.120834323123674,-0.449656299149642
2.1227965974895087,-0.44980937371093677
2.124758871855343,-0.4499644674517558
2.1267211462211772,-0.4501215868017787
2.128683420587012,-0.4502807381828864
2.1306456949528463,-0.4504419280091343
2.1326079693186806,-0.4506051626867291
2.1345702436845153,-0.45077044861400384
2.136532518050349,-0.4509377921813933
2.138494792416184,-0.45110719977140934
2.140457066782018,-0.45127867775861574
2.1424193411478525,-0.4514522325096042
2.1443816155136872,-0.4516278703829708
2.1463438898795215,-0.4518055977292892
2.148306164245356,-0.4519854208910883
2.1502684386111905,-0.45216734620282706
2.1522307129770244,-0.4523513799908696
2.154192987342859,-0.45253752857346186
2.1561552617086934,-0.45272579826070625
2.1581175360745277,-0.452916195354538
2.1600798104403625,-0.45310872614870057
2.1620420848061968,-0.4533033969287219
2.164004359172031,-0.45350021397188955
2.165966633537866,-0.45369918354722705
2.1679289079036996,-0.4539003119154694
2.1698911822695344,-0.4541036053290397
2.1718534566353687,-0.45430907003202337
2.173815731001203,-0.45451671226014634
2.1757780053670377,-0.45472653824074927
2.177740279732872,-0.45493855419276463
2.1797025540987063,-0.4551527663266921
2.181664828464541,-0.455369180844575
2.1836271028303753,-0.45558780393997633
2.1855893771962096,-0.45580864179795544
2.1875516515620443,-0.45603170059504183
2.189513925927878,-0.4562569864992163
2.191476200293713,-0.4564845056698812
2.193438474659547,-0.45671426425784123
2.1954007490253815,-0.45694626840527786
2.1973630233912163,-0.45718052424572564
2.1993252977570505,-0.45741703790404964
2.201287572122885,-0.45765581549642054
2.2032498464887196,-0.457896863130292
2.2052121208545534,-0.4581401869043762
2.207174395220388,-0.4583857929086226
2.2091366695862225,-0.45863368722419073
2.2110989439520568,-0.45888387592343083
2.2130612183178915,-0.45913636506985744
2.215023492683726,-0.45939116071812736
2.21698576704956,-0.45964826891401644
2.218948041415395,-0.45990769569439593
2.220910315781229,-0.4601694470872093
2.2228725901470634,-0.46043352911144897
2.224834864512898,-0.46069994777713363
2.226797138878732,-0.46096870908528365
2.2287594132445667,-0.46123981902790057
2.230721687610401,-0.46151328358794075
2.2326839619762353,-0.46178910873929535
2.23464623634207,-0.4620673004467659
2.2366085107079043,-0.4623478646660404
2.2385707850737386,-0.4626308073436727
2.2405330594395734,-0.4629161344170576
2.242495333805407,-0.46320385181440904
2.244457608171242,-0.4634939654547372
2.2464198825370763,-0.4637864812478245
2.2483821569029105,-0.4640814050942059
2.2503444312687453,-0.4643787428851409
2.2523067056345796,-0.46467850050259685
2.254268980000414,-0.46498068381922253
2.2562312543662486,-0.46528529869832624
2.2581935287320825,-0.465592350993854
2.260155803097917,-0.46590184655036637
2.2621180774637515,-0.46621379120301576
2.264080351829586,-0.4665281907775247
2.2660426261954205,-0.4668450510901627
2.268004900561255,-0.4671643779477246
2.269967174927089,-0.46748617714750695
2.271929449292924,-0.4678104544772874
2.273891723658758,-0.468137215715301
2.2758539980245924,-0.4684664666302183
2.277816272390427,-0.46879821298112434
2.279778546756261,-0.4691324605174936
2.2817408211220958,-0.4694692149791715
2.28370309548793,-0.4698084820963495
2.2856653698537643,-0.4701502675895446
2.287627644219599,-0.4704945771695759
2.2895899185854334,-0.4708414165375443
2.2915521929512677,-0.47119079138480924
2.2935144673171024,-0.4715427073929679
2.2954767416829363,-0.47189717023383126
2.297439016048771,-0.47225418556940557
2.2994012904146053,-0.47261375905186664
2.3013635647804396,-0.472975896323542
2.3033258391462743,-0.4733406030168861
2.3052881135121086,-0.4737078847544596
2.307250387877943,-0.4740777471489088
2.3092126622437776,-0.4744501958029428
2.311174936609612,-0.47482523630931217
2.3131372109754462,-0.4752028742507868
2.315099485341281,-0.4755831152001364
2.317061759707115,-0.47596596472010644
2.3190240340729495,-0.4763514283633994
2.320986308438784,-0.47673951167265116
2.322948582804618,-0.4771302201804104
2.324910857170453,-0.4775235594091183
2.326873131536287,-0.4779195348710854
2.3288354059021215,-0.47831815206847184
2.330797680267956,-0.478719416493266
2.33275995463379,-0.4791233336272622
2.334722228999625,-0.4795299089420415
2.336684503365459,-0.47993914789894876
2.3386467777312934,-0.4803510559490727
2.340609052097128,-0.48076563853322507
2.3425713264629624,-0.4811829010819184
2.3445336008287967,-0.48160284901534656
2.3464958751946314,-0.4820254877433636
2.3484581495604653,-0.4824508226654616
2.3504204239263,-0.4828788591707518
2.3523826982921343,-0.48330960263794287
2.3543449726579686,-0.4837430584353193
2.3563072470238033,-0.48417923192072343
2.3582695213896376,-0.4846181284415314
2.360231795755472,-0.4850597533346348
2.3621940701213067,-0.4855041119264203
